time,execution_interval,heater_on,fan_on,t1,time_t1,t2,time_t2,t3,time_t3,elapsed 
1600364240.889079,3,False,True,24.187,1600364239.1289387,30.687,1600364240.0089104,30.562,1600364240.8890722,2.6230502128601074
1600364243.9289253,3,False,True,24.187,1600364242.1689038,30.687,1600364243.0489154,30.5,1600364243.9289184,2.662461996078491
1600364246.8889344,3,False,True,24.187,1600364245.1289303,30.687,1600364246.0089185,30.5,1600364246.888928,2.622065782546997
1600364249.9289246,3,False,True,24.187,1600364248.1689177,30.687,1600364249.0489304,30.437,1600364249.9289181,2.6616151332855225
1600364252.9284794,3,False,True,24.187,1600364251.1289313,30.625,1600364252.008904,30.437,1600364252.9284751,2.660724401473999
1600364255.9289384,3,False,True,24.187,1600364254.1689339,30.625,1600364255.0489407,30.375,1600364255.928932,2.660834312438965
1600364258.8889153,3,False,True,24.187,1600364257.1289096,30.562,1600364258.0089395,30.375,1600364258.8889086,2.620412588119507
1600364261.9288876,3,False,True,24.187,1600364260.1689544,30.562,1600364261.0489511,30.375,1600364261.9288814,2.659938335418701
1600364264.8889284,3,False,True,24.187,1600364263.1287272,30.5,1600364264.0089273,30.312,1600364264.8889217,2.6195757389068604
1600364267.9288893,3,False,True,24.187,1600364266.1689703,30.5,1600364267.0489395,30.312,1600364267.9288828,2.6590845584869385
1600364270.8890946,3,False,True,24.187,1600364269.1289308,30.5,1600364270.008911,30.312,1600364270.8890882,2.6188836097717285
1600364273.928999,3,False,True,24.187,1600364272.1689317,30.437,1600364273.0483458,30.25,1600364273.9289918,2.6583471298217773
1600364276.888907,3,False,True,24.187,1600364275.1289701,30.437,1600364276.0089417,30.25,1600364276.8889005,2.6178486347198486
1600364279.9289508,3,False,True,24.187,1600364278.168938,30.437,1600364279.0489142,30.187,1600364279.9289443,2.6574456691741943
1600364282.88889,3,False,True,24.187,1600364281.128744,30.375,1600364282.0089102,30.187,1600364282.8888838,2.6169779300689697
1600364285.9289567,3,False,True,24.187,1600364284.1689403,30.375,1600364285.0489025,30.187,1600364285.9289503,2.6566007137298584
1600364288.8889403,3,False,True,24.187,1600364287.1289167,30.312,1600364288.0088966,30.187,1600364288.8889337,2.6161742210388184
1600364291.9289052,3,False,True,24.187,1600364290.1689277,30.312,1600364291.0489597,30.125,1600364291.928899,2.655691146850586
1600364294.888947,3,False,True,24.187,1600364293.1289337,30.312,1600364294.0086977,30.125,1600364294.8889403,2.615328073501587
1600364297.9288998,3,False,True,24.187,1600364296.1689367,30.25,1600364297.0489016,30.125,1600364297.9288933,2.654834270477295
1600364300.8889835,3,False,True,24.187,1600364299.1289368,30.25,1600364300.008911,30.062,1600364300.8889768,2.6145107746124268
1600364303.9289331,3,False,True,24.187,1600364302.1689045,30.25,1600364303.0489008,30.062,1600364303.928927,2.6540133953094482
1600364306.8889155,3,False,True,24.187,1600364305.128936,30.187,1600364306.008919,30.062,1600364306.8889089,2.6135823726654053
1600364309.92893,3,False,True,24.187,1600364308.1689293,30.187,1600364309.0489264,30.0,1600364309.928923,2.65315580368042
1600364312.8889055,3,False,True,24.187,1600364311.128949,30.187,1600364312.0089104,30.0,1600364312.8888988,2.6127219200134277
1600364315.928947,3,False,True,24.187,1600364314.1689296,30.187,1600364315.0489278,29.937,1600364315.9289398,2.652315616607666
1600364318.8889275,3,False,True,24.187,1600364317.1289,30.125,1600364318.0089273,29.937,1600364318.888921,2.611856460571289
1600364321.9288964,3,False,True,24.187,1600364320.168969,30.062,1600364321.0489361,29.937,1600364321.9288902,2.651369094848633
1600364324.888927,3,False,True,24.187,1600364323.1289327,30.062,1600364324.0089386,29.875,1600364324.8889205,2.6109890937805176
1600364327.928884,3,False,True,24.187,1600364326.1689737,30.062,1600364327.0489044,29.875,1600364327.9288776,2.6504902839660645
1600364330.8889325,3,False,True,24.187,1600364329.1289322,30.062,1600364330.0089386,29.875,1600364330.8889263,2.610126495361328
1600364333.9282959,3,False,True,24.187,1600364332.1689413,30.0,1600364333.048902,29.875,1600364333.9282925,2.6489696502685547
1600364336.8889291,3,False,True,24.187,1600364335.1289268,30.0,1600364336.0089357,29.812,1600364336.8889225,2.609262228012085
1600364339.9289193,3,False,True,24.187,1600364338.1689332,30.0,1600364339.0489316,29.812,1600364339.9289134,2.648787498474121
1600364342.8889213,3,False,True,24.187,1600364341.1287215,30.0,1600364342.0088778,29.812,1600364342.8889146,2.608374834060669
1600364345.9289134,3,False,True,24.187,1600364344.1689637,29.937,1600364345.0487041,29.75,1600364345.9289067,2.647918701171875
1600364348.8889043,3,False,True,24.187,1600364347.1289146,29.937,1600364348.0088882,29.75,1600364348.8888981,2.6074914932250977
1600364351.9289002,3,False,True,24.187,1600364350.1689212,29.875,1600364351.0489337,29.75,1600364351.9288943,2.6470353603363037
1600364354.8889043,3,False,True,24.187,1600364353.1289277,29.875,1600364354.0089111,29.687,1600364354.8888984,2.606624126434326
1600364357.9289036,3,False,True,24.187,1600364356.1689463,29.875,1600364357.0488992,29.687,1600364357.9288979,2.6461853981018066
1600364360.8889236,3,False,True,24.187,1600364359.1289308,29.875,1600364360.008906,29.687,1600364360.888917,2.605780601501465
1600364363.928905,3,False,True,24.187,1600364362.1689148,29.812,1600364363.048884,29.625,1600364363.928898,2.6453099250793457
1600364366.8888931,3,False,True,24.187,1600364365.1289222,29.812,1600364366.00895,29.625,1600364366.8888865,2.604882001876831
1600364369.9289355,3,False,True,24.187,1600364368.1689312,29.812,1600364369.0488932,29.625,1600364369.928929,2.6444718837738037
1600364372.888893,3,False,True,24.187,1600364371.1289434,29.75,1600364372.0088868,29.562,1600364372.8888865,2.6040093898773193
1600364375.9287138,3,False,True,24.187,1600364374.1689267,29.75,1600364375.0489037,29.562,1600364375.9287088,2.6433515548706055
1600364378.888906,3,False,True,24.187,1600364377.1289039,29.75,1600364378.008897,29.562,1600364378.8888998,2.6031529903411865
1600364381.928882,3,False,True,24.187,1600364380.1689343,29.687,1600364381.0489125,29.562,1600364381.9288754,2.6426684856414795
1600364384.8888993,3,False,True,24.187,1600364383.1289275,29.687,1600364384.0089061,29.5,1600364384.8888924,2.6022794246673584
1600364387.928895,3,False,True,24.187,1600364386.1689372,29.687,1600364387.0490286,29.5,1600364387.928889,2.6418163776397705
1600364390.889078,3,False,True,24.187,1600364389.128936,29.625,1600364390.0088933,29.5,1600364390.8890722,2.6015796661376953
1600364393.9289904,3,False,True,24.187,1600364392.1689084,29.625,1600364393.048837,29.437,1600364393.9289842,2.6410200595855713
1600364396.9689102,3,False,True,24.187,1600364395.2089455,29.625,1600364396.0889215,29.437,1600364396.9689038,2.6805529594421387
1600364399.9289134,3,False,True,24.187,1600364398.168945,29.562,1600364399.0489073,29.437,1600364399.9289072,2.640174388885498
1600364402.8888798,3,False,True,24.187,1600364401.1287158,29.562,1600364402.0089102,29.375,1600364402.888873,2.599719762802124
1600364405.928935,3,False,True,24.187,1600364404.1689336,29.562,1600364405.048906,29.375,1600364405.928929,2.639307737350464
1600364408.8889403,3,False,True,24.187,1600364407.1289182,29.562,1600364408.0088973,29.375,1600364408.8889341,2.5988974571228027
1600364411.928884,3,False,True,24.187,1600364410.1689281,29.5,1600364411.0489144,29.312,1600364411.9288776,2.6383845806121826
1600364414.8889265,3,False,True,24.187,1600364413.1289086,29.5,1600364414.0089118,29.312,1600364414.8889198,2.598004102706909
1600364417.9289289,3,False,True,24.187,1600364416.168956,29.5,1600364417.0488808,29.312,1600364417.9289222,2.637544870376587
1600364420.8890836,3,False,True,24.187,1600364419.128927,29.437,1600364420.0088997,29.25,1600364420.889077,2.59726881980896
1600364423.9289236,3,False,True,24.187,1600364422.1689703,29.437,1600364423.0488963,29.25,1600364423.9289172,2.6366543769836426
1600364426.9684713,3,False,True,24.187,1600364425.2089407,29.437,1600364426.0889382,29.25,1600364426.9684672,2.6757290363311768
1600364429.9289374,3,False,True,24.187,1600364428.1689324,29.375,1600364429.0489323,29.25,1600364429.928931,2.635861873626709
1600364432.9688983,3,False,True,24.187,1600364431.2089717,29.375,1600364432.088907,29.187,1600364432.9688919,2.6753933429718018
1600364435.9289794,3,False,True,24.187,1600364434.1689305,29.375,1600364435.0489454,29.187,1600364435.9289725,2.6350884437561035
