time,execution_interval,heater_on,fan_on,t1,time_t1,t2,time_t2,t3,time_t3,elapsed
1600444741.2089489,3,False,True,24.562,1600444739.4489326,53.062,1600444740.338932,51.625,1600444741.208942,2.6293556690216064
1600444744.2489252,3,False,True,24.625,1600444742.4889164,52.937,1600444743.3689575,51.562,1600444744.2489185,2.668897867202759
1600444747.2089026,3,False,True,24.562,1600444745.4489033,52.75,1600444746.3289466,51.437,1600444747.2088962,2.6284821033477783
1600444750.2489057,3,False,True,24.562,1600444748.4889805,52.625,1600444749.3689392,51.312,1600444750.2488997,2.668046712875366
1600444753.2089205,3,False,True,24.625,1600444751.448941,52.437,1600444752.328877,51.25,1600444753.2089145,2.6276650428771973
1600444756.2489285,3,False,True,24.562,1600444754.4889224,52.312,1600444755.3689284,51.187,1600444756.2489216,2.6672332286834717
1600444759.2088928,3,False,True,24.562,1600444757.4489331,52.125,1600444758.3387623,51.062,1600444759.2088866,2.626801013946533
1600444762.2489014,3,False,True,24.562,1600444760.4889116,52.0,1600444761.3689044,50.937,1600444762.2488956,2.6663732528686523
1600444765.2088923,3,False,True,24.562,1600444763.4488215,51.875,1600444764.3289177,50.812,1600444765.2088852,2.625969648361206
1600444768.248906,3,False,True,24.562,1600444766.488938,51.687,1600444767.3689172,50.75,1600444768.2488997,2.6655449867248535
1600444771.2089176,3,False,True,24.562,1600444769.4489517,51.562,1600444770.3288934,50.625,1600444771.2089107,2.6251604557037354
1600444774.2489388,3,False,True,24.562,1600444772.488939,51.375,1600444773.3787336,50.5,1600444774.2489321,2.6647372245788574
1600444777.2088964,3,False,True,24.562,1600444775.4489346,51.25,1600444776.3289218,50.437,1600444777.2088907,2.6242988109588623
1600444780.24888,3,False,True,24.562,1600444778.4988616,51.125,1600444779.3689198,50.312,1600444780.2488737,2.663846015930176
1600444783.2089298,3,False,True,24.562,1600444781.4489338,51.0,1600444782.328944,50.125,1600444783.2089233,2.623499870300293
1600444786.2489185,3,False,True,24.562,1600444784.4889472,50.812,1600444785.408474,50.062,1600444786.248912,2.6630423069000244
1600444789.2089295,3,False,True,24.562,1600444787.4489212,50.687,1600444788.3288975,49.937,1600444789.2089229,2.622649908065796
1600444792.2485268,3,False,True,24.562,1600444790.4889395,50.562,1600444791.3689265,49.812,1600444792.2485225,2.6617658138275146
1600444795.2089057,3,False,True,24.562,1600444793.4487965,50.375,1600444794.3289347,49.687,1600444795.2088988,2.6217846870422363
1600444798.2489028,3,False,True,24.562,1600444796.488934,50.25,1600444797.3689182,49.562,1600444798.2488968,2.6613471508026123
1600444801.2089598,3,False,True,24.562,1600444799.4489362,50.125,1600444800.328832,49.5,1600444801.2089534,2.6210062503814697
1600444804.288735,3,False,True,24.562,1600444802.4989545,50.0,1600444803.368926,49.312,1600444804.2887297,2.7003133296966553
1600444807.208943,3,False,True,24.562,1600444805.4529421,49.812,1600444806.3289664,49.25,1600444807.2089362,2.620184898376465
1600444810.2489145,3,False,True,24.562,1600444808.4890368,49.687,1600444809.3689477,49.125,1600444810.2489083,2.6596999168395996
1600444813.2089403,3,False,True,24.562,1600444811.4489744,49.562,1600444812.3289301,49.0,1600444813.2089338,2.6193249225616455
1600444816.248745,3,False,True,24.562,1600444814.4890637,49.375,1600444815.3689342,48.875,1600444816.248739,2.6586573123931885
1600444819.2091973,3,False,True,24.562,1600444817.4489465,49.25,1600444818.32893,48.75,1600444819.2091904,2.6187222003936768
1600444822.2495255,3,False,True,24.562,1600444820.4889112,49.125,1600444821.368964,48.625,1600444822.249519,2.658601999282837
1600444825.2089012,3,False,True,24.562,1600444823.4511664,49.0,1600444824.3289177,48.5,1600444825.208895,2.6175689697265625
1600444828.2489085,3,False,True,24.562,1600444826.4887266,48.812,1600444827.3689165,48.375,1600444828.248902,2.657135009765625
1600444831.2089374,3,False,True,24.562,1600444829.4489388,48.75,1600444830.3290548,48.25,1600444831.2089307,2.616764545440674
1600444834.2489367,3,False,True,24.562,1600444832.4889295,48.625,1600444833.3689075,48.187,1600444834.2489305,2.65631365776062
1600444837.2089148,3,False,True,24.625,1600444835.4489207,48.437,1600444836.3289301,48.0,1600444837.208908,2.615889310836792
1600444840.2488933,3,False,True,24.562,1600444838.4896505,48.312,1600444839.3689175,47.937,1600444840.2488873,2.655421257019043
1600444843.2089186,3,False,True,24.625,1600444841.4489498,48.187,1600444842.3289056,47.812,1600444843.2089117,2.615039110183716
1600444846.2489414,3,False,True,24.625,1600444844.488936,48.062,1600444845.368894,47.687,1600444846.2489347,2.6546151638031006
1600444849.2089353,3,False,True,24.625,1600444847.4489303,47.937,1600444848.328901,47.562,1600444849.208929,2.614198684692383
1600444852.248354,3,False,True,24.562,1600444850.4889119,47.812,1600444851.3689268,47.437,1600444852.2483506,2.6531145572662354
1600444855.2089067,3,False,True,24.562,1600444853.448936,47.687,1600444854.3289351,47.312,1600444855.2089002,2.6133415699005127
1600444858.2489219,3,False,True,24.562,1600444856.4891052,47.562,1600444857.368901,47.187,1600444858.2489154,2.652912139892578
1600444861.208956,3,False,True,24.562,1600444859.4489412,47.437,1600444860.3288908,47.062,1600444861.2089493,2.6125268936157227
1600444864.2489338,3,False,True,24.562,1600444862.488929,47.312,1600444863.368909,46.937,1600444864.2489278,2.6520578861236572
1600444867.2495124,3,False,True,24.562,1600444865.4489164,47.187,1600444866.3289287,46.875,1600444867.2495055,2.6522297859191895
1600444870.2489002,3,False,True,24.562,1600444868.4889107,47.062,1600444869.3689332,46.687,1600444870.2488937,2.651202917098999
1600444873.2089179,3,False,True,24.562,1600444871.448953,46.937,1600444872.328892,46.625,1600444873.2089117,2.610811710357666
1600444876.2489297,3,False,True,24.562,1600444874.4889374,46.812,1600444875.3689034,46.5,1600444876.248923,2.6503703594207764
1600444879.2889254,3,False,True,24.562,1600444877.4895265,46.687,1600444878.4089174,46.375,1600444879.288919,2.6899545192718506
1600444882.2489002,3,False,True,24.562,1600444880.4889169,46.625,1600444881.3689272,46.25,1600444882.2488933,2.6495611667633057
1600444885.2089064,3,False,True,24.562,1600444883.4489338,46.5,1600444884.3289177,46.187,1600444885.2088995,2.609158515930176
1600444888.248914,3,False,True,24.562,1600444886.488956,46.375,1600444887.3688974,46.062,1600444888.2489073,2.6487200260162354
1600444891.2089255,3,False,True,24.562,1600444889.4489362,46.25,1600444890.3288937,45.937,1600444891.2089188,2.6079792976379395
1600444894.2489252,3,False,True,24.562,1600444892.4889364,46.125,1600444893.3688993,45.812,1600444894.2489185,2.647524356842041
1600444897.2089138,3,False,True,24.562,1600444895.448925,46.0,1600444896.32892,45.75,1600444897.2089067,2.6071019172668457
1600444900.2488918,3,False,True,24.562,1600444898.488932,45.875,1600444899.368921,45.562,1600444900.2488859,2.64662504196167
1600444903.2089138,3,False,True,24.562,1600444901.4489467,45.812,1600444902.3289008,45.5,1600444903.208908,2.606238603591919
1600444906.2489128,3,False,True,24.562,1600444904.488941,45.687,1600444905.3689024,45.375,1600444906.2489066,2.6457881927490234
1600444909.2089338,3,False,True,24.562,1600444907.4489267,45.562,1600444908.3286817,45.312,1600444909.2089276,2.6053924560546875
1600444912.2488968,3,False,True,24.562,1600444910.4889233,45.437,1600444911.3689132,45.187,1600444912.2488904,2.644904136657715
1600444915.2089317,3,False,True,24.562,1600444913.4489553,45.312,1600444914.3289454,45.062,1600444915.2089248,2.6045243740081787
1600444918.2496898,3,False,True,24.5,1600444916.4889627,45.187,1600444917.3697686,44.937,1600444918.2496834,2.6448278427124023
1600444921.2089612,3,False,True,24.562,1600444919.4489515,45.125,1600444920.3289177,44.875,1600444921.2089546,2.603681802749634
1600444924.2489822,3,False,True,24.562,1600444922.4889524,45.0,1600444923.3692424,44.75,1600444924.2489755,2.6432387828826904
1600444927.2089128,3,False,True,24.562,1600444925.4489374,44.875,1600444926.3290079,44.687,1600444927.2089067,2.602755069732666
1600444930.2488933,3,False,True,24.5,1600444928.4889479,44.812,1600444929.3689437,44.562,1600444930.248887,2.6422693729400635
1600444933.208924,3,False,True,24.5,1600444931.4489474,44.687,1600444932.3289127,44.437,1600444933.2089179,2.6018574237823486
1600444936.2489076,3,False,True,24.5,1600444934.48895,44.562,1600444935.3689127,44.312,1600444936.2489014,2.6413774490356445
1600444939.2089305,3,False,True,24.5,1600444937.4489298,44.5,1600444938.3289196,44.187,1600444939.208924,2.6009814739227295
1600444942.2488928,3,False,True,24.562,1600444940.488935,44.375,1600444941.3689337,44.125,1600444942.248886,2.640472650527954
1600444945.2089121,3,False,True,24.562,1600444943.448928,44.25,1600444944.3289485,44.062,1600444945.2089055,2.6000702381134033
1600444948.248908,3,False,True,24.562,1600444946.4889758,44.125,1600444947.3689058,43.937,1600444948.2489016,2.639601945877075
1600444951.2089353,3,False,True,24.562,1600444949.4489367,44.062,1600444950.3288817,43.812,1600444951.208928,2.5992090702056885
1600444954.2489233,3,False,True,24.562,1600444952.4889183,43.937,1600444953.3689303,43.687,1600444954.2489173,2.6387252807617188
1600444957.208916,3,False,True,24.562,1600444955.4489222,43.875,1600444956.3289251,43.625,1600444957.2089097,2.5982983112335205
1600444960.328912,3,False,True,24.562,1600444958.4889076,43.75,1600444959.3689644,43.562,1600444960.328906,2.717827081680298
1600444963.2089386,3,False,True,24.562,1600444961.448952,43.687,1600444962.3289106,43.437,1600444963.2089324,2.5975122451782227
1600444966.2489145,3,False,True,24.5,1600444964.4889321,43.625,1600444965.368929,43.375,1600444966.248908,2.6370184421539307
1600444969.2889316,3,False,True,24.562,1600444967.528963,43.5,1600444968.4089031,43.25,1600444969.288925,2.676607847213745
1600444972.32891,3,False,True,24.5,1600444970.5689156,43.375,1600444971.4489257,43.187,1600444972.328904,2.7161967754364014
1600444975.2889085,3,False,True,24.562,1600444973.5282953,43.25,1600444974.4089386,43.062,1600444975.288902,2.6758503913879395
1600444978.2488835,3,False,True,24.5,1600444976.4889696,43.187,1600444977.3688965,42.937,1600444978.2488768,2.635436773300171
1600444981.2889469,3,False,True,24.562,1600444979.5289412,43.062,1600444980.408878,42.875,1600444981.2889402,2.6750783920288086
1600444984.2487018,3,False,True,24.562,1600444982.488948,43.0,1600444983.3689125,42.75,1600444984.2486963,2.634420156478882
1600444987.288922,3,False,True,24.5,1600444985.5289147,42.937,1600444986.4089131,42.687,1600444987.2889159,2.6742360591888428
1600444990.2487006,3,False,True,24.5,1600444988.4889405,42.812,1600444989.3689313,42.625,1600444990.2486954,2.633601665496826
1600444993.288914,3,False,True,24.562,1600444991.5289364,42.75,1600444992.4089148,42.5,1600444993.2889075,2.6734118461608887
1600444996.2489338,3,False,True,24.5,1600444994.488936,42.625,1600444995.3689027,42.375,1600444996.2489278,2.633043050765991
1600444999.2889524,3,False,True,24.5,1600444997.5289214,42.562,1600444998.408922,42.312,1600444999.2889457,2.672633409500122
1600445002.2489295,3,False,True,24.5,1600445000.4884877,42.437,1600445001.3689086,42.25,1600445002.2489228,2.6322171688079834
1600445005.2889087,3,False,True,24.5,1600445003.5289261,42.375,1600445004.4089408,42.125,1600445005.2889023,2.6717684268951416
1600445008.2489524,3,False,True,24.5,1600445006.489079,42.312,1600445007.3689008,42.062,1600445008.2489457,2.631422996520996
1600445011.2889223,3,False,True,24.562,1600445009.5289218,42.187,1600445010.4088993,42.0,1600445011.2889159,2.670961380004883
1600445014.2489102,3,False,True,24.5,1600445012.4889174,42.125,1600445013.3689067,41.875,1600445014.2489038,2.630552291870117
1600445017.2888992,3,False,True,24.5,1600445015.528918,42.0,1600445016.4089036,41.812,1600445017.2888932,2.6701042652130127
1600445020.248866,3,False,True,24.5,1600445018.4889154,41.937,1600445019.3689287,41.687,1600445020.2488596,2.629668712615967
1600445023.2889051,3,False,True,24.5,1600445021.5289388,41.812,1600445022.4088995,41.625,1600445023.2888987,2.669278621673584
1600445026.248904,3,False,True,24.5,1600445024.4889271,41.75,1600445025.36889,41.562,1600445026.248898,2.6288857460021973
1600445029.2889385,3,False,True,24.5,1600445027.5289245,41.687,1600445028.4090376,41.437,1600445029.2889318,2.6684837341308594
1600445032.248857,3,False,True,24.5,1600445030.4889178,41.562,1600445031.3689299,41.375,1600445032.2488513,2.6280086040496826
1600445035.2888906,3,False,True,24.5,1600445033.5383546,41.5,1600445034.4089313,41.312,1600445035.2888837,2.6676127910614014
1600445038.248895,3,False,True,24.5,1600445036.489088,41.437,1600445037.3689055,41.187,1600445038.2488885,2.627218246459961
1600445041.3295114,3,False,True,24.5,1600445039.528932,41.312,1600445040.408893,41.125,1600445041.3295045,2.7074034214019775
1600445044.2489228,3,False,True,24.5,1600445042.4889302,41.25,1600445043.3688848,41.062,1600445044.2489166,2.626457452774048
1600445047.288887,3,False,True,24.5,1600445045.528902,41.187,1600445046.4089074,40.937,1600445047.288881,2.6659834384918213
1600445050.2488832,3,False,True,24.5,1600445048.488913,41.125,1600445049.3689244,40.875,1600445050.248877,2.625582218170166
1600445053.3688865,3,False,True,24.437,1600445051.6093051,41.0,1600445052.488899,40.812,1600445053.36888,2.745138645172119
1600445056.2489052,3,False,True,24.5,1600445054.4889297,40.937,1600445055.368882,40.75,1600445056.2488992,2.624840259552002
1600445059.2889264,3,False,True,24.5,1600445057.528908,40.812,1600445058.4088783,40.625,1600445059.28892,2.664426326751709
1600445062.2488708,3,False,True,24.437,1600445060.4889574,40.75,1600445061.3689184,40.562,1600445062.2488644,2.6239700317382812
1600445065.2889514,3,False,True,24.437,1600445063.5289161,40.687,1600445064.4089153,40.5,1600445065.288945,2.663616418838501
1600445068.248944,3,False,True,24.437,1600445066.4891849,40.625,1600445067.3689134,40.5,1600445068.2489374,2.623203992843628
1600445071.288908,3,False,True,24.437,1600445069.5289433,40.5,1600445070.4088812,40.312,1600445071.2889016,2.662729024887085
