time,t1,time_t1,t2,time_t2,t3,time_t3,average_temperature,heater_on,fan_on,execution_interval,elapsed
1682921490673298962,38.562,1682921490672876247,37.25,1682921490632889582,22.75,1682921490592823827,37.906,True,True,3.0,1.050457239151001
1682921493673225740,38.625,1682921493672774655,37.25,1682921493552809754,22.75,1682921493633443979,37.9375,True,True,3.0,1.048372507095337
1682921496673463931,38.625,1682921496593019257,37.312,1682921496673017087,22.812,1682921496633002756,37.9685,True,True,3.0,1.0466065406799316
1682921499683698152,38.687,1682921499552799431,37.375,1682921499642829705,22.75,1682921499683229586,38.031,True,True,3.0,1.056715726852417
1682921502693001048,38.75,1682921502643906182,37.375,1682921502592853553,22.812,1682921502692633535,38.0625,True,True,3.0,1.0640053749084473
1682921505673035294,38.75,1682921505672666189,37.437,1682921505552816615,22.75,1682921505632633413,38.0935,True,True,3.0,1.0420575141906738
1682921508752878535,38.812,1682921508712499412,37.437,1682921508674202181,22.75,1682921508752550522,38.1245,False,True,3.0,1.1198551654815674
1682921511673330204,38.875,1682921511553130985,37.5,1682921511672945470,22.812,1682921511632777046,38.1875,False,True,3.0,1.0383861064910889
1682921514672986469,38.875,1682921514672626790,37.5,1682921514593505349,22.75,1682921514632701881,38.1875,False,True,3.0,1.036015510559082
1682921517673160774,38.937,1682921517552837665,37.562,1682921517632873852,22.75,1682921517672778780,38.2495,False,True,3.0,1.034179925918579
1682921520673027408,38.937,1682921520593701746,37.562,1682921520632767985,22.812,1682921520672653729,38.2495,False,True,3.0,1.0324606895446777
1682921523713351564,39.0,1682921523552840233,37.562,1682921523632766608,22.75,1682921523712951515,38.281,False,True,3.0,1.0707218647003174
1682921526793218610,39.0,1682921526713455769,37.625,1682921526672836852,22.812,1682921526792792729,38.3125,False,True,3.0,1.1485834121704102
1682921529673851718,39.062,1682921529563532606,37.687,1682921529673507742,22.812,1682921529632701994,38.3745,False,True,3.0,1.0273003578186035
1682921532752966463,39.062,1682921532673355433,37.687,1682921532752627599,22.75,1682921532632724496,38.3745,False,True,3.0,1.1061832904815674
1682921535673745384,39.062,1682921535553102367,37.687,1682921535632777174,22.812,1682921535673307002,38.3745,False,True,3.0,1.0250005722045898
1682921538673314560,39.062,1682921538592959171,37.75,1682921538634212135,22.812,1682921538672894623,38.406,False,True,3.0,1.022540807723999
1682921541723765718,39.062,1682921541633437270,37.75,1682921541723281763,22.812,1682921541672815192,38.406,False,True,3.0,1.0709354877471924
1682921544674095580,39.125,1682921544632895929,37.812,1682921544592871740,22.75,1682921544673657457,38.4685,False,True,3.0,1.0192768573760986
1682921548273160081,39.125,1682921548192896873,37.812,1682921548272801180,22.812,1682921548232697492,38.4685,False,True,3.0,1.6162896156311035
1682921550752898509,39.125,1682921550593530479,37.812,1682921550633481614,22.812,1682921550752513960,38.4685,False,True,3.0,1.0956394672393799
1682921553713332080,39.125,1682921553712877513,37.812,1682921553634802675,22.812,1682921553672963118,38.4685,False,True,3.0,1.0541212558746338
1682921556713171785,39.125,1682921556592833718,37.812,1682921556712778199,22.812,1682921556673519625,38.4685,False,True,3.0,1.0523672103881836
1682921559713181365,39.125,1682921559632873821,37.812,1682921559673075601,22.812,1682921559712786427,38.4685,False,True,3.0,1.050370693206787
1682921562713064862,39.125,1682921562592814403,37.875,1682921562672818786,22.812,1682921562712696646,38.5,False,True,3.0,1.0482332706451416
1682921565713315102,39.125,1682921565633026093,37.875,1682921565712871739,22.812,1682921565672925065,38.5,False,True,3.0,1.0470211505889893
1682921568713209373,39.062,1682921568592925616,37.875,1682921568712809343,22.812,1682921568673724710,38.4685,False,True,3.0,1.0462079048156738
1682921571713166836,39.062,1682921571633418540,37.875,1682921571673854132,22.75,1682921571712731047,38.4685,False,True,3.0,1.0441546440124512
1682921574762952522,39.062,1682921574762558121,37.875,1682921574593630627,22.812,1682921574724080274,38.4685,False,True,3.0,1.0918900966644287
1682921577714212135,39.062,1682921577672756447,37.875,1682921577633427632,22.812,1682921577713663996,38.4685,False,True,3.0,1.0412025451660156
1682921580713867735,39.062,1682921580672881631,37.875,1682921580593172647,22.812,1682921580713387113,38.4685,False,True,3.0,1.0388414859771729
1682921583723335032,39.062,1682921583632808076,37.875,1682921583672966249,22.812,1682921583722829892,38.4685,False,True,3.0,1.0462915897369385
1682921586713211157,39.0,1682921586592940098,37.875,1682921586672754711,22.812,1682921586712827978,38.4375,False,True,3.0,1.0355782508850098
